03/13/22 20:40:05,1647225606.000,17.366,7.838
03/13/22 20:40:06,1647225607.000,17.290,17.290
03/13/22 20:40:07,1647225608.000,17.275,17.274
03/13/22 20:40:08,1647225609.000,20.277,20.278
03/13/22 20:40:09,1647225610.000,18.233,18.232
03/13/22 20:40:10,1647225611.000,18.264,18.264
03/13/22 20:40:11,1647225612.000,18.525,18.525
03/13/22 20:40:12,1647225613.000,18.777,18.778
03/13/22 20:40:13,1647225614.000,18.369,18.369
03/13/22 20:40:14,1647225615.000,18.327,18.327
03/13/22 20:40:15,1647225616.000,18.839,18.839
03/13/22 20:40:16,1647225617.000,18.162,18.162
03/13/22 20:40:17,1647225618.000,19.134,19.134
03/13/22 20:40:18,1647225619.000,18.478,18.477
03/13/22 20:40:19,1647225620.000,18.726,18.727
03/13/22 20:40:20,1647225621.000,18.204,18.203
03/13/22 20:40:21,1647225622.000,18.346,18.347
03/13/22 20:40:22,1647225623.000,18.453,18.453
03/13/22 20:40:23,1647225624.000,18.437,18.437
03/13/22 20:40:24,1647225625.000,18.659,18.660
03/13/22 20:40:25,1647225626.000,18.603,18.601
03/13/22 20:40:26,1647225627.000,18.607,18.607
03/13/22 20:40:27,1647225628.000,18.316,18.316
03/13/22 20:40:28,1647225629.000,18.367,18.366
03/13/22 20:40:29,1647225630.000,18.217,18.218
03/13/22 20:40:30,1647225631.000,18.671,18.671
03/13/22 20:40:31,1647225632.000,18.238,18.237
03/13/22 20:40:32,1647225633.000,18.394,18.395
03/13/22 20:40:33,1647225634.000,18.628,18.627
03/13/22 20:40:34,1647225635.000,18.110,18.110
03/13/22 20:40:35,1647225636.000,18.574,18.574
03/13/22 20:40:36,1647225637.000,18.247,18.247
03/13/22 20:40:37,1647225638.000,18.720,18.719
03/13/22 20:40:38,1647225639.000,18.521,18.521
03/13/22 20:40:39,1647225640.000,18.394,18.394
03/13/22 20:40:40,1647225641.000,18.319,18.319
03/13/22 20:40:41,1647225642.000,18.521,18.522
03/13/22 20:40:42,1647225643.000,18.220,18.220
03/13/22 20:40:43,1647225644.000,18.366,18.365
03/13/22 20:40:44,1647225645.000,18.180,18.180
03/13/22 20:40:45,1647225646.000,18.480,18.481
03/13/22 20:40:46,1647225647.000,18.203,18.202
03/13/22 20:40:47,1647225648.000,18.753,18.752
03/13/22 20:40:48,1647225649.000,18.304,18.304
03/13/22 20:40:49,1647225650.000,18.637,18.638
03/13/22 20:40:50,1647225651.000,18.537,18.536
03/13/22 20:40:51,1647225652.000,18.182,18.182
03/13/22 20:40:52,1647225653.000,18.262,18.263
03/13/22 20:40:53,1647225654.000,18.457,18.456
03/13/22 20:40:54,1647225655.000,18.339,18.340
03/13/22 20:40:55,1647225656.000,18.225,18.225
03/13/22 20:40:56,1647225657.000,18.345,18.345
03/13/22 20:40:57,1647225658.000,18.565,18.564
03/13/22 20:40:58,1647225659.000,18.441,18.442
03/13/22 20:40:59,1647225660.000,18.168,18.168
03/13/22 20:41:00,1647225661.000,19.246,19.247
03/13/22 20:41:01,1647225662.000,18.529,18.529
03/13/22 20:41:02,1647225663.000,18.081,18.080
03/13/22 20:41:03,1647225664.000,18.426,18.427
03/13/22 20:41:04,1647225665.000,18.503,18.504
03/13/22 20:41:05,1647225666.000,19.039,19.039
03/13/22 20:41:06,1647225667.000,18.800,18.799
03/13/22 20:41:07,1647225668.000,18.338,18.339
03/13/22 20:41:08,1647225669.000,18.571,18.571
03/13/22 20:41:09,1647225670.000,18.377,18.377
03/13/22 20:41:10,1647225671.000,18.351,18.351
03/13/22 20:41:11,1647225672.000,18.394,18.395
03/13/22 20:41:12,1647225673.000,18.378,18.378
03/13/22 20:41:13,1647225674.000,18.359,18.358
03/13/22 20:41:14,1647225675.000,18.371,18.370
03/13/22 20:41:16,1647225676.000,18.547,18.548
03/13/22 20:41:17,1647225677.000,19.070,19.071
03/13/22 20:41:17,1647225678.000,18.295,18.294
03/13/22 20:41:18,1647225679.000,18.342,18.343
03/13/22 20:41:19,1647225680.000,18.578,18.576
03/13/22 20:41:21,1647225681.000,18.111,18.112
03/13/22 20:41:22,1647225682.000,18.651,18.651
03/13/22 20:41:22,1647225683.000,18.046,18.047
03/13/22 20:41:23,1647225684.000,18.443,18.443
03/13/22 20:41:24,1647225685.000,18.287,18.286
03/13/22 20:41:25,1647225686.000,18.940,18.941
03/13/22 20:41:26,1647225687.000,18.379,18.379
03/13/22 20:41:27,1647225688.000,18.058,18.057
03/13/22 20:41:28,1647225689.000,18.789,18.790
03/13/22 20:41:29,1647225690.000,18.279,18.278
03/13/22 20:41:30,1647225691.000,18.669,18.669
03/13/22 20:41:31,1647225692.000,18.430,18.430
03/13/22 20:41:32,1647225693.000,18.619,18.618
03/13/22 20:41:33,1647225694.000,18.170,18.169
03/13/22 20:41:34,1647225695.000,18.354,18.356
03/13/22 20:41:35,1647225696.000,18.146,18.145
03/13/22 20:41:36,1647225697.000,18.083,18.084
03/13/22 20:41:37,1647225698.000,18.129,18.129
03/13/22 20:41:38,1647225699.000,18.116,18.115
03/13/22 20:41:39,1647225700.000,18.295,18.296
03/13/22 20:41:40,1647225701.000,18.034,18.032
03/13/22 20:41:41,1647225702.000,18.133,18.134
03/13/22 20:41:42,1647225703.000,18.164,18.164
03/13/22 20:41:43,1647225704.000,18.474,18.473
03/13/22 20:41:44,1647225705.000,18.312,18.313
03/13/22 20:41:45,1647225706.000,18.153,18.153
03/13/22 20:41:46,1647225707.000,18.027,18.026
03/13/22 20:41:47,1647225708.000,18.788,18.789
03/13/22 20:41:48,1647225709.000,18.395,18.395
03/13/22 20:41:49,1647225710.000,18.073,18.072
03/13/22 20:41:50,1647225711.000,18.255,18.254
03/13/22 20:41:51,1647225712.000,18.444,18.443
03/13/22 20:41:52,1647225713.000,18.213,18.215
03/13/22 20:41:53,1647225714.000,18.312,18.312
03/13/22 20:41:54,1647225715.000,18.419,18.419
03/13/22 20:41:55,1647225716.000,18.980,18.979
03/13/22 20:41:56,1647225717.000,18.401,18.402
03/13/22 20:41:57,1647225718.000,18.240,18.240
03/13/22 20:41:58,1647225719.000,18.614,18.613
03/13/22 20:41:59,1647225720.000,19.149,19.149
03/13/22 20:42:00,1647225721.000,18.552,18.552
03/13/22 20:42:01,1647225722.000,18.457,18.458
03/13/22 20:42:02,1647225723.000,18.204,18.205
03/13/22 20:42:03,1647225724.000,18.478,18.477
03/13/22 20:42:04,1647225725.000,18.333,18.334
03/13/22 20:42:05,1647225726.000,18.229,18.230
03/13/22 20:42:06,1647225727.000,18.301,18.300
03/13/22 20:42:07,1647225728.000,18.549,18.551
03/13/22 20:42:08,1647225729.000,18.150,18.148
03/13/22 20:42:09,1647225730.000,18.172,18.173
03/13/22 20:42:10,1647225731.000,18.862,18.862
03/13/22 20:42:11,1647225732.000,18.361,18.361
03/13/22 20:42:12,1647225733.000,18.260,18.260
03/13/22 20:42:13,1647225734.000,18.231,18.231
03/13/22 20:42:14,1647225735.000,18.193,18.192
03/13/22 20:42:15,1647225736.000,18.034,18.034
03/13/22 20:42:16,1647225737.000,18.217,18.218
03/13/22 20:42:17,1647225738.000,18.207,18.206
03/13/22 20:42:18,1647225739.000,18.114,18.114
03/13/22 20:42:19,1647225740.000,18.193,18.194
03/13/22 20:42:20,1647225741.000,18.068,18.067
03/13/22 20:42:21,1647225742.000,18.476,18.476
03/13/22 20:42:22,1647225743.000,18.372,18.371
03/13/22 20:42:23,1647225744.000,18.156,18.156
03/13/22 20:42:24,1647225745.000,18.373,18.374
03/13/22 20:42:25,1647225746.000,18.761,18.761
03/13/22 20:42:26,1647225747.000,18.615,18.615
03/13/22 20:42:27,1647225748.000,18.168,18.165
03/13/22 20:42:28,1647225749.000,18.556,18.557
03/13/22 20:42:29,1647225750.000,18.517,18.518
03/13/22 20:42:30,1647225751.000,18.512,18.512
03/13/22 20:42:31,1647225752.000,18.721,18.721
03/13/22 20:42:32,1647225753.000,18.375,18.376
03/13/22 20:42:33,1647225754.000,18.141,18.141
03/13/22 20:42:34,1647225755.000,18.187,18.187
03/13/22 20:42:35,1647225756.000,18.336,18.336
03/13/22 20:42:36,1647225757.000,19.189,19.188
03/13/22 20:42:37,1647225758.000,18.752,18.752
03/13/22 20:42:38,1647225759.000,18.156,18.157
03/13/22 20:42:39,1647225760.000,19.147,19.147
03/13/22 20:42:40,1647225761.000,18.161,18.160
03/13/22 20:42:41,1647225762.000,18.461,18.461
03/13/22 20:42:42,1647225763.000,18.385,18.385
03/13/22 20:42:43,1647225764.000,18.596,18.597
03/13/22 20:42:44,1647225765.000,18.566,18.567
03/13/22 20:42:45,1647225766.000,18.260,18.260
03/13/22 20:42:46,1647225767.000,17.975,17.975
03/13/22 20:42:47,1647225768.000,18.423,18.422
03/13/22 20:42:48,1647225769.000,18.565,18.566
03/13/22 20:42:49,1647225770.000,18.480,18.480
03/13/22 20:42:50,1647225771.000,18.695,18.697
03/13/22 20:42:51,1647225772.000,18.453,18.452
03/13/22 20:42:52,1647225773.000,18.634,18.634
03/13/22 20:42:53,1647225774.000,18.159,18.158
03/13/22 20:42:54,1647225775.000,18.961,18.961
03/13/22 20:42:55,1647225776.000,18.577,18.578
03/13/22 20:42:56,1647225777.000,18.126,18.125
03/13/22 20:42:57,1647225778.000,18.276,18.277
03/13/22 20:42:58,1647225779.000,18.448,18.446
03/13/22 20:42:59,1647225780.000,18.037,18.036
03/13/22 20:43:00,1647225781.000,18.651,18.651
03/13/22 20:43:01,1647225782.000,18.410,18.410
03/13/22 20:43:02,1647225783.000,18.117,18.118
03/13/22 20:43:03,1647225784.000,18.149,18.149
03/13/22 20:43:04,1647225785.000,18.268,18.268
03/13/22 20:43:05,1647225786.000,18.045,18.044
03/13/22 20:43:06,1647225787.000,18.357,18.358
03/13/22 20:43:07,1647225788.000,18.520,18.520
03/13/22 20:43:08,1647225789.000,18.611,18.610
03/13/22 20:43:09,1647225790.000,18.132,18.133
03/13/22 20:43:10,1647225791.000,18.396,18.395
03/13/22 20:43:11,1647225792.000,18.593,18.593
03/13/22 20:43:12,1647225793.000,18.261,18.262
03/13/22 20:43:13,1647225794.000,18.360,18.359
03/13/22 20:43:14,1647225795.000,18.113,18.114
03/13/22 20:43:15,1647225796.000,18.242,18.242
03/13/22 20:43:16,1647225797.000,18.366,18.365
03/13/22 20:43:17,1647225798.000,18.278,18.278
03/13/22 20:43:18,1647225799.000,18.561,18.561
03/13/22 20:43:19,1647225800.000,18.251,18.253
03/13/22 20:43:20,1647225801.000,18.662,18.662
03/13/22 20:43:21,1647225802.000,18.189,18.188
03/13/22 20:43:22,1647225803.000,18.596,18.596
03/13/22 20:43:23,1647225804.000,18.522,18.523
03/13/22 20:43:24,1647225805.000,18.137,18.137
