"intercloud-video,10.0,100","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,10.0,200","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,10.0,300","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,10.0,400","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,10.0,500","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,10.0,600","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,10.0,700","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,10.0,800","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,10.0,900","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,10.0,1000","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,10.0,1100","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,10.0,1200","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,10.0,1300","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,10.0,1400","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,10.0,1500","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,10.0,1600","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,10.0,1700","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,20.0,100","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,20.0,200","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,20.0,300","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,20.0,400","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,20.0,500","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,20.0,600","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,20.0,700","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,20.0,800","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,20.0,900","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,20.0,1000","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,20.0,1100","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,20.0,1200","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,20.0,1300","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,20.0,1400","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,20.0,1500","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,20.0,1600","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,20.0,1700","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,30.0,100","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,30.0,200","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,30.0,300","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,30.0,400","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,30.0,500","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,30.0,600","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,30.0,700","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,30.0,800","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,30.0,900","(32, 1, 2, 1.4, 665.3318474613095)"
"intercloud-video,30.0,1000","(32, 1, 2, 1.4, 665.3318474613095)"
