2340589	0
2810476	1
2194225	2
2617042	3
2528680	4
2612902	5
2743535	6
2535438	7
2730880	8
2447922	9
2526173	10
2034960	11
2259164	12
2342519	13
2562417	14
2700124	15
3208231	16
2553987	17
2510595	18
2192908	19
2419292	20
2671154	21
2406364	22
2589905	23
2675864	24
2560788	25
2839593	26
2704457	27
2563903	28
2207122	29
2035047	30
2462774	31
2196858	32
2066938	33
2696296	34
2503064	35
2525036	36
2793519	37
2771149	38
2776472	39
2616556	40
2366227	41
2823756	42
2853500	43
2100530	44
2181563	45
2135247	46
2336288	47
2474048	48
2784903	49
2374834	50
2404703	51
2539423	52
2292974	53
2809708	54
2703212	55
2479670	56
2763742	57
2062749	58
2684340	59
2747265	60
2508361	61
2681431	62
2016522	63
2248735	64
2166188	65
2310414	66
2828707	67
2196302	68
2690750	69
2780494	70
2323161	71
2004923	72
2600027	73
2328652	74
2621418	75
2203546	76
2438612	77
2281060	78
2281489	79
2765674	80
2488905	81
2152967	82
2665221	83
1982580	84
2887363	85
2464221	86
2929109	87
2508327	88
2421049	89
2203342	90
2705359	91
2532167	92
2167980	93
2330665	94
2192328	95
2555199	96
2237484	97
2966329	98
2903540	99
2834727	100
2740339	101
2053414	102
2411850	103
3200761	104
2611469	105
2487866	106
2444883	107
2273634	108
2591976	109
2713437	110
2464705	111
2790918	112
2382565	113
2134500	114
3089107	115
3227759	116
2613781	117
2806232	118
2643367	119
2294409	120
2529826	121
2767888	122
2347455	123
2671293	124
3065846	125
2301068	126
2164169	127
2912668	128
2228198	129
2584407	130
2997618	131
2808030	132
1841256	133
2605640	134
2190742	135
2054823	136
2478321	137
2635290	138
2634410	139
2392940	140
2463679	141
2202383	142
2515224	143
2826056	144
2612516	145
2579197	146
2684973	147
2066438	148
2482142	149
2452604	150
2326957	151
2577015	152
2488077	153
3022733	154
2700344	155
3021989	156
2020058	157
2796889	158
2246749	159
2434882	160
2302253	161
2795548	162
2444892	163
2455278	164
2673880	165
3094334	166
2076050	167
2888649	168
3177913	169
2607302	170
2257066	171
2692362	172
2478663	173
2416202	174
2577256	175
2787426	176
2331991	177
2421168	178
2871546	179
2928353	180
2715480	181
2294078	182
2397633	183
2500898	184
2502304	185
2377394	186
2916622	187
2298543	188
2674103	189
2400238	190
2956370	191
2262617	192
2999542	193
2499033	194
2590407	195
2290807	196
2591267	197
2548773	198
2572952	199
2816822	200
2240456	201
2395963	202
2554531	203
2480243	204
2164038	205
3098549	206
2793537	207
2336793	208
2784369	209
2504153	210
1982858	211
2409006	212
2226934	213
2230480	214
2791231	215
2600138	216
2451299	217
2719958	218
2546284	219
2063586	220
2909575	221
2829461	222
3009356	223
2569352	224
2462133	225
2261373	226
2541807	227
2835152	228
2411890	229
3034667	230
2484263	231
3156042	232
2241138	233
2578737	234
2300000	235
2226487	236
2415620	237
2024403	238
2346058	239
2221612	240
2391543	241
2944639	242
2711177	243
2166197	244
2567740	245
3112553	246
2406594	247
2969197	248
2240873	249
2688697	250
2698568	251
2675413	252
2521032	253
2752772	254
2637116	255
2366083	256
2713934	257
2502104	258
1959754	259
2510059	260
2276920	261
2439592	262
2129320	263
2239501	264
2780675	265
2624510	266
2199287	267
2677696	268
2614551	269
2618811	270
2964350	271
2593798	272
2263450	273
2616673	274
2004761	275
2338320	276
2816524	277
2490489	278
2887866	279
2682759	280
2783745	281
2282266	282
2662590	283
2361583	284
3072703	285
3136573	286
1983278	287
2734196	288
2372556	289
2357014	290
2640751	291
2418087	292
2380552	293
2644987	294
2689857	295
3072886	296
1980450	297
1860033	298
2583118	299
2895710	300
2540602	301
2526193	302
2773160	303
2555710	304
2785275	305
2308211	306
2771233	307
2584503	308
2398060	309
1961447	310
2211617	311
1822633	312
2125031	313
2026298	314
2486523	315
2567390	316
2446462	317
2149182	318
2279613	319
3140505	320
2345629	321
2150708	322
2338355	323
2893705	324
2666377	325
2206349	326
2542197	327
2542559	328
2926011	329
2181103	330
2376749	331
2814392	332
2314965	333
2183823	334
2552554	335
2771619	336
2633467	337
2644335	338
2457020	339
2083588	340
2435759	341
2339495	342
2247984	343
2730127	344
2580110	345
2633488	346
2197751	347
2757569	348
2239238	349
1888455	350
2224572	351
2872649	352
2394903	353
2585011	354
2830031	355
2751587	356
2873538	357
2262247	358
2827437	359
2145599	360
1877972	361
2165770	362
2376706	363
3024242	364
2240871	365
2434618	366
2332954	367
2820493	368
2153504	369
2629663	370
2590292	371
2155731	372
2515945	373
2646176	374
2358516	375
2691404	376
2356445	377
2381232	378
2380268	379
2516362	380
2657021	381
2588818	382
2506363	383
2419970	384
2263542	385
2407207	386
3171081	387
2638623	388
2552588	389
2585505	390
2338783	391
2775372	392
1914313	393
2530018	394
2798117	395
2384258	396
2303325	397
3250943	398
3063541	399
2487465	400
2108791	401
2373463	402
2365511	403
2661977	404
2432676	405
2712276	406
2645172	407
2661808	408
2665491	409
2695001	410
2553983	411
2690428	412
2549381	413
2429896	414
2651279	415
2696639	416
2573827	417
2888634	418
1865030	419
2325328	420
2761358	421
2153797	422
2909855	423
2831014	424
2690468	425
2276791	426
2473008	427
2640480	428
2670905	429
2665674	430
2749578	431
2269315	432
2430039	433
2167453	434
3078973	435
1963200	436
2536069	437
2435742	438
2342240	439
2758019	440
2695043	441
2085747	442
2280551	443
3252490	444
1948842	445
2474913	446
2486612	447
2528250	448
2134215	449
2683988	450
2566207	451
2527805	452
2160701	453
2245166	454
1552019	455
2626453	456
2199135	457
2594801	458
2780074	459
2670018	460
2140259	461
3284328	462
2353250	463
2296254	464
2197755	465
2451946	466
2615884	467
2702734	468
2572302	469
2222439	470
3022307	471
2736169	472
2826086	473
2192284	474
2069625	475
1866535	476
2221251	477
2694176	478
3061742	479
2586951	480
2390734	481
2155079	482
2553803	483
2684249	484
2414654	485
2392800	486
2790546	487
2971686	488
2597101	489
2380116	490
2289247	491
2688226	492
2738149	493
2247478	494
2812176	495
2661938	496
2733738	497
2556579	498
2876155	499
2164182	500
2401856	501
2445552	502
2500764	503
2700839	504
2900077	505
2083795	506
2433656	507
2762004	508
2604987	509
2741519	510
2918672	511
2581201	512
2454844	513
2011211	514
2759414	515
2876912	516
2642985	517
2029248	518
2662808	519
2731004	520
2621076	521
2120946	522
2584747	523
2912600	524
2575190	525
2300741	526
2635477	527
2479720	528
2989966	529
2692091	530
2404915	531
2944906	532
2364357	533
2615843	534
2837435	535
2930243	536
2553887	537
2301037	538
2612075	539
1960939	540
2967106	541
2315469	542
2503082	543
3141837	544
2871727	545
2955266	546
2750267	547
2818473	548
2311723	549
2656550	550
2660371	551
2540549	552
2594372	553
3087260	554
1997852	555
2549265	556
2368644	557
2843648	558
2356978	559
2459331	560
2449078	561
2740288	562
2108292	563
2319773	564
2863695	565
2651485	566
2342511	567
1966465	568
2693602	569
2725065	570
2521459	571
2638808	572
2807333	573
2819466	574
2340760	575
2704789	576
2269680	577
2451335	578
2299773	579
2425323	580
2343001	581
2901275	582
2419648	583
2531700	584
2575375	585
2655482	586
3338790	587
2313560	588
2793875	589
3272050	590
2301793	591
2550019	592
2298051	593
3026350	594
2398585	595
2506313	596
2449981	597
2623260	598
3013348	599
2936139	600
2676671	601
2214052	602
2343169	603
2219001	604
2290365	605
2638770	606
2457812	607
2438976	608
2359356	609
2247998	610
2717455	611
2676072	612
2844455	613
1955266	614
2393606	615
2501408	616
2126916	617
2710298	618
3239261	619
2187061	620
2289031	621
2842390	622
2911829	623
2339624	624
2708745	625
2315515	626
3028053	627
2156500	628
2783954	629
2527149	630
2047080	631
1943116	632
2552698	633
2769184	634
2668879	635
2291173	636
2274037	637
2390493	638
1966853	639
2256236	640
2431609	641
2420696	642
2624560	643
2426928	644
2191168	645
2357323	646
2485759	647
2526202	648
2546464	649
2936818	650
2709340	651
2913636	652
2275220	653
2778429	654
2508604	655
2447562	656
2742479	657
2578862	658
2741113	659
2893181	660
2775464	661
2327130	662
2899268	663
2387476	664
2582760	665
2385243	666
2267922	667
2526434	668
2224841	669
2645352	670
2383367	671
2671464	672
2454668	673
2235735	674
2563471	675
2526703	676
2265123	677
2676083	678
2341398	679
2780702	680
2111701	681
2809253	682
2569035	683
2532084	684
1814970	685
2708410	686
2575802	687
2365458	688
2339419	689
3389871	690
2196256	691
2402752	692
2450151	693
2666352	694
2713886	695
2933902	696
2673910	697
2359308	698
2719774	699
1845389	700
2363587	701
2186022	702
2743149	703
2690963	704
2298986	705
2640529	706
2504192	707
2354736	708
2016207	709
2525602	710
2262302	711
2563586	712
2591763	713
2687205	714
2453882	715
2812302	716
2580188	717
2206251	718
2042991	719
2619016	720
2516506	721
2706333	722
2103584	723
2570386	724
2914119	725
2774240	726
2211013	727
2243684	728
2510359	729
2823359	730
2798438	731
2544274	732
2475696	733
2908866	734
2440568	735
2439339	736
2604947	737
3035943	738
3057056	739
2638438	740
2905047	741
2605114	742
2522714	743
2169376	744
2356751	745
2774820	746
2197177	747
2690120	748
1851910	749
2432032	750
2233482	751
2654806	752
1883620	753
2876806	754
2811829	755
2750442	756
2464415	757
3054465	758
2703090	759
2947126	760
3245222	761
2159535	762
2237542	763
2800275	764
2809802	765
2049967	766
2659871	767
2699696	768
2532637	769
2433248	770
2873143	771
2072438	772
2525234	773
2584116	774
1725169	775
2525489	776
2755759	777
2077507	778
2898462	779
2668160	780
2431631	781
2826454	782
2825344	783
2611959	784
2566242	785
2698548	786
2775025	787
2233568	788
2658917	789
2009124	790
2286049	791
1935707	792
2667134	793
2724733	794
2779248	795
2255046	796
2640359	797
2620123	798
2503127	799
2640183	800
2460931	801
2524011	802
2893887	803
2604281	804
2237803	805
2357484	806
2082648	807
2340460	808
2156520	809
2048350	810
2787817	811
2884365	812
2652495	813
2658667	814
2139317	815
2552273	816
2908602	817
3167969	818
3131350	819
3077068	820
2470446	821
2713895	822
2372049	823
2910616	824
2971923	825
2475079	826
2766316	827
2273640	828
2495330	829
2410212	830
2896862	831
1857128	832
2356104	833
2675650	834
2354539	835
2056781	836
3113791	837
2779816	838
2538860	839
2813568	840
2043057	841
2722687	842
2482894	843
2543697	844
2742954	845
2761569	846
1956828	847
2486943	848
2104015	849
2523375	850
2578713	851
2535081	852
2373403	853
2363922	854
2115951	855
2639673	856
2638554	857
2818516	858
2275031	859
2498707	860
2387660	861
2580157	862
2863598	863
2216721	864
2186386	865
2772590	866
2318853	867
1832857	868
2812007	869
2734235	870
2081247	871
2498355	872
2125646	873
2537581	874
2212816	875
2419447	876
2113433	877
2460297	878
2450004	879
2884255	880
2787704	881
2306560	882
2589015	883
2146592	884
2491320	885
2713226	886
2135875	887
1888159	888
2627723	889
2170470	890
2603882	891
2971405	892
2505691	893
2017696	894
2368420	895
2073552	896
2523173	897
2418896	898
2746259	899
2342302	900
2479744	901
2625945	902
2375338	903
2132524	904
2596840	905
2262848	906
2780534	907
2393449	908
2351503	909
2281060	910
2417304	911
2870399	912
2804899	913
2679543	914
2137051	915
2300913	916
2417326	917
2697420	918
2249703	919
2786971	920
2794328	921
2198930	922
2764682	923
2442366	924
1782394	925
1925779	926
2716775	927
2311227	928
2775802	929
2731222	930
2448441	931
2855917	932
2753732	933
2410282	934
2628478	935
2252165	936
2268641	937
2305970	938
2340781	939
2277816	940
2785040	941
2617197	942
2696134	943
2352182	944
2693485	945
2217871	946
2875631	947
3178986	948
2709058	949
2863986	950
2842246	951
2459731	952
2644929	953
2209817	954
2237553	955
2666967	956
2459932	957
2326778	958
2522326	959
2788956	960
3102242	961
2256066	962
2108652	963
2937174	964
2417339	965
2589609	966
2505624	967
2523220	968
2327152	969
2143559	970
2230595	971
2704755	972
2718191	973
2586317	974
2070210	975
2589738	976
2661082	977
2575097	978
2385904	979
2023139	980
2560385	981
2581719	982
2726078	983
2609168	984
2793102	985
2503060	986
1772180	987
2394903	988
2850823	989
2280448	990
2495750	991
2286556	992
2887177	993
2441848	994
2080840	995
2139353	996
2676043	997
3167283	998
2941165	999
2379404	1000
2150754	1001
2408798	1002
2313611	1003
2168025	1004
2529843	1005
2481716	1006
2475874	1007
2486926	1008
2802447	1009
2858153	1010
2047680	1011
2657416	1012
2357695	1013
2305522	1014
2562010	1015
2185792	1016
2738854	1017
2314380	1018
2404456	1019
2242687	1020
2436579	1021
2170181	1022
2614462	1023
2875738	1024
2997397	1025
2358741	1026
2468091	1027
2502240	1028
2423095	1029
2478672	1030
2369170	1031
2560805	1032
2097560	1033
2688144	1034
2515914	1035
2684601	1036
2695739	1037
2203638	1038
2713168	1039
2629951	1040
2504787	1041
2482344	1042
2542417	1043
2463666	1044
2271688	1045
2234095	1046
2695261	1047
2782228	1048
2198531	1049
2546530	1050
2499014	1051
2413802	1052
2430418	1053
2994253	1054
2401960	1055
2763111	1056
2557977	1057
2298162	1058
2446131	1059
2784245	1060
1993195	1061
2739613	1062
2871712	1063
2235349	1064
2410724	1065
2691066	1066
2928715	1067
2379866	1068
2187693	1069
2962418	1070
2221118	1071
2372113	1072
2209895	1073
2446338	1074
2564458	1075
2272856	1076
2752449	1077
2573649	1078
2729733	1079
2393745	1080
2523490	1081
2203861	1082
2955777	1083
2648434	1084
2883585	1085
2442235	1086
1831248	1087
2093048	1088
2228821	1089
2348425	1090
2516335	1091
2839832	1092
2668376	1093
2592861	1094
2522041	1095
2354123	1096
2526650	1097
2092094	1098
2412976	1099
