"cloudlab-video,10.0,0","(24, 28, 12, 2.0, 933)"
"cloudlab-video,10.0,100","(24, 28, 12, 2.0, 933)"
"cloudlab-video,10.0,200","(24, 28, 12, 2.0, 933)"
"cloudlab-video,10.0,300","(24, 28, 12, 2.0, 933)"
"cloudlab-video,10.0,400","(24, 28, 12, 2.0, 933)"
"cloudlab-video,10.0,500","(24, 28, 12, 2.0, 933)"
"cloudlab-video,10.0,600","(24, 28, 12, 2.0, 933)"
"cloudlab-video,10.0,700","(24, 28, 12, 2.0, 933)"
"cloudlab-video,10.0,800","(24, 28, 12, 2.0, 933)"
"cloudlab-video,10.0,900","(24, 28, 12, 2.0, 933)"
"cloudlab-video,20.0,0","(24, 28, 12, 2.0, 933)"
"cloudlab-video,20.0,100","(24, 28, 12, 2.0, 933)"
"cloudlab-video,20.0,200","(24, 28, 12, 2.0, 933)"
"cloudlab-video,20.0,300","(24, 28, 12, 2.0, 933)"
"cloudlab-video,20.0,400","(24, 28, 12, 2.0, 933)"
"cloudlab-video,20.0,500","(24, 28, 12, 2.0, 933)"
"cloudlab-video,20.0,600","(24, 28, 12, 2.0, 933)"
"cloudlab-video,20.0,700","(24, 28, 12, 2.0, 933)"
"cloudlab-video,20.0,800","(24, 28, 12, 2.0, 933)"
"cloudlab-video,20.0,900","(24, 28, 12, 2.0, 933)"
"cloudlab-video,30.0,0","(24, 28, 12, 2.0, 933)"
"cloudlab-video,30.0,100","(24, 28, 12, 2.0, 933)"
"cloudlab-video,30.0,200","(24, 28, 12, 2.0, 933)"
"cloudlab-video,30.0,300","(24, 28, 12, 2.0, 933)"
"cloudlab-video,30.0,400","(24, 28, 12, 2.0, 933)"
"cloudlab-video,30.0,500","(24, 28, 12, 2.0, 933)"
"cloudlab-video,30.0,600","(24, 28, 12, 2.0, 933)"
"cloudlab-video,30.0,700","(24, 28, 12, 2.0, 933)"
"cloudlab-video,30.0,800","(24, 28, 12, 2.0, 933)"
"cloudlab-video,30.0,900","(24, 28, 12, 2.0, 933)"
"cloudlab-video,40.0,0","(24, 24, 4, 2.4, 930)"
"cloudlab-video,40.0,100","(24, 24, 4, 2.4, 930)"
"cloudlab-video,40.0,200","(24, 24, 4, 2.4, 930)"
"cloudlab-video,40.0,300","(24, 24, 4, 2.4, 930)"
"cloudlab-video,40.0,400","(24, 24, 4, 2.4, 930)"
"cloudlab-video,40.0,500","(24, 24, 4, 2.4, 930)"
"cloudlab-video,40.0,600","(24, 24, 4, 2.4, 930)"
"cloudlab-video,40.0,700","(24, 24, 4, 2.4, 930)"
"cloudlab-video,40.0,800","(24, 24, 4, 2.4, 930)"
"cloudlab-video,40.0,900","(24, 24, 4, 2.4, 930)"
"cloudlab-video,50.0,0","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,50.0,100","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,50.0,200","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,50.0,300","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,50.0,400","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,50.0,500","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,50.0,600","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,50.0,700","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,50.0,800","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,50.0,900","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,60.0,0","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,60.0,100","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,60.0,200","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,60.0,300","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,60.0,400","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,60.0,500","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,60.0,600","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,60.0,700","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,60.0,800","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,60.0,900","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,70.0,0","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,70.0,100","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,70.0,200","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,70.0,300","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,70.0,400","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,70.0,500","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,70.0,600","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,70.0,700","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,70.0,800","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,70.0,900","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,80.0,0","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,80.0,100","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,80.0,200","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,80.0,300","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,80.0,400","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,80.0,500","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,80.0,600","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,80.0,700","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,80.0,800","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,80.0,900","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,90.0,0","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,90.0,100","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,90.0,200","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,90.0,300","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,90.0,400","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,90.0,500","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,90.0,600","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,90.0,700","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,90.0,800","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,90.0,900","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,100.0,0","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,100.0,100","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,100.0,200","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,100.0,300","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,100.0,400","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,100.0,500","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,100.0,600","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,100.0,700","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,100.0,800","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,100.0,900","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,110.0,0","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,110.0,100","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,110.0,200","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,110.0,300","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,110.0,400","(36, 4, 16, 1200000.0, 926)"
"cloudlab-video,110.0,500","(36, 4, 16, 1200000.0, 926)"
