"intercloud-image,10.0,0","(32, 1, 4, 2.0, 616)"
"intercloud-image,10.0,100","(32, 1, 4, 2.0, 616)"
"intercloud-image,10.0,200","(32, 1, 4, 2.0, 616)"
"intercloud-image,10.0,300","(32, 1, 4, 2.0, 616)"
"intercloud-image,10.0,400","(32, 1, 4, 2.0, 616)"
"intercloud-image,10.0,500","(32, 1, 4, 2.0, 616)"
"intercloud-image,10.0,600","(32, 1, 4, 2.0, 616)"
"intercloud-image,10.0,700","(32, 1, 4, 2.0, 616)"
"intercloud-image,10.0,800","(32, 1, 4, 2.0, 616)"
"intercloud-image,10.0,900","(32, 1, 4, 2.0, 616)"
"intercloud-image,20.0,0","(32, 1, 4, 2.0, 616)"
"intercloud-image,20.0,100","(32, 1, 4, 2.0, 616)"
"intercloud-image,20.0,200","(32, 1, 4, 2.0, 616)"
"intercloud-image,20.0,300","(32, 1, 4, 2.0, 616)"
"intercloud-image,20.0,400","(32, 1, 4, 2.0, 616)"
"intercloud-image,20.0,500","(32, 1, 4, 2.0, 616)"
"intercloud-image,20.0,600","(32, 1, 4, 2.0, 616)"
"intercloud-image,20.0,700","(32, 1, 4, 2.0, 616)"
"intercloud-image,20.0,800","(32, 1, 4, 2.0, 616)"
"intercloud-image,20.0,900","(32, 1, 4, 2.0, 616)"
"intercloud-image,30.0,0","(32, 1, 4, 2.0, 616)"
"intercloud-image,30.0,100","(32, 1, 4, 2.0, 616)"
"intercloud-image,30.0,200","(32, 1, 4, 2.0, 616)"
"intercloud-image,30.0,300","(32, 1, 4, 2.0, 616)"
"intercloud-image,30.0,400","(32, 1, 4, 2.0, 616)"
"intercloud-image,30.0,500","(32, 1, 4, 2.0, 616)"
"intercloud-image,30.0,600","(32, 1, 4, 2.0, 616)"
"intercloud-image,30.0,700","(32, 1, 4, 2.0, 616)"
"intercloud-image,30.0,800","(32, 1, 4, 2.0, 616)"
"intercloud-image,30.0,900","(32, 1, 4, 2.0, 616)"
"intercloud-image,40.0,0","(16, 16, 12, 2.0, 928)"
"intercloud-image,40.0,100","(16, 16, 12, 2.0, 928)"
"intercloud-image,40.0,200","(32, 2, 4, 2.4, 462)"
"intercloud-image,40.0,300","(32, 2, 4, 2.4, 462)"
"intercloud-image,40.0,400","(32, 2, 4, 2.4, 462)"
"intercloud-image,40.0,500","(31, 9, 5, 2.3, 468)"
"intercloud-image,40.0,600","(31, 9, 5, 2.3, 468)"
"intercloud-image,40.0,700","(70, 56, 8, 2.4, 831)"
"intercloud-image,40.0,800","(70, 56, 8, 2.4, 831)"
"intercloud-image,40.0,900","(16, 16, 12, 2.0, 928)"
"intercloud-image,50.0,0","(32, 32, 4, 1.6, 930)"
"intercloud-image,50.0,100","(32, 32, 4, 1.6, 930)"
"intercloud-image,50.0,200","(3, 5, 5, 2.3, 118)"
"intercloud-image,50.0,300","(3, 5, 5, 2.3, 118)"
"intercloud-image,50.0,400","(3, 5, 5, 2.3, 118)"
"intercloud-image,50.0,500","(3, 5, 5, 2.3, 118)"
"intercloud-image,50.0,600","(32, 32, 4, 1.6, 930)"
"intercloud-image,50.0,700","(32, 32, 4, 1.6, 930)"
"intercloud-image,50.0,800","(32, 32, 4, 1.6, 930)"
"intercloud-image,50.0,900","(32, 32, 4, 1.6, 930)"
"intercloud-image,60.0,0","(32, 32, 4, 1.6, 930)"
"intercloud-image,60.0,100","(32, 32, 4, 1.6, 930)"
"intercloud-image,60.0,200","(3, 5, 5, 2.3, 118)"
"intercloud-image,60.0,300","(3, 5, 5, 2.3, 118)"
"intercloud-image,60.0,400","(3, 5, 5, 2.3, 118)"
