"chameleon-image,10.0,100","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,10.0,200","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,10.0,300","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,10.0,400","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,10.0,500","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,10.0,600","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,10.0,700","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,10.0,800","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,10.0,900","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,10.0,1000","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,10.0,1100","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,10.0,1200","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,10.0,1300","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,10.0,1400","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,10.0,1500","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,10.0,1600","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,10.0,1700","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,20.0,100","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,20.0,200","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,20.0,300","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,20.0,400","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,20.0,500","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,20.0,600","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,20.0,700","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,20.0,800","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,20.0,900","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,20.0,1000","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,20.0,1100","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,20.0,1200","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,20.0,1300","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,20.0,1400","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,20.0,1500","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,20.0,1600","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,20.0,1700","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,30.0,100","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,30.0,200","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,30.0,300","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,30.0,400","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,30.0,500","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,30.0,600","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,30.0,700","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,30.0,800","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,30.0,900","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,30.0,1000","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,30.0,1100","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,30.0,1200","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,30.0,1300","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,30.0,1400","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,30.0,1500","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,30.0,1600","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,30.0,1700","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,40.0,100","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,40.0,200","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,40.0,300","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,40.0,400","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,40.0,500","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,40.0,600","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,40.0,700","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,40.0,800","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,40.0,900","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,40.0,1000","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,40.0,1100","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,40.0,1200","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,40.0,1300","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,40.0,1400","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,40.0,1500","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,40.0,1600","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,40.0,1700","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,50.0,100","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,50.0,200","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,50.0,300","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,50.0,400","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,50.0,500","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,50.0,600","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,50.0,700","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,50.0,800","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,50.0,900","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,50.0,1000","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,50.0,1100","(28, 20, 32, 2.0, 43.995591995378064)"
"chameleon-image,50.0,1200","(28, 20, 32, 2.0, 43.995591995378064)"
