"chameleon-HTML,10.0,0","(16, 4, 2, 2.0, 43.41638248676838)"
"chameleon-HTML,10.0,100","(20, 8, 24, 2.2, 150.9752710499435)"
"chameleon-HTML,10.0,200","(24, 16, 48, 2.2, 243.52224931315786)"
"chameleon-HTML,10.0,300","(24, 28, 24, 1.8, 352.9420482628981)"
"chameleon-HTML,10.0,400","(16, 32, 12, 2.3, 432.0271808068292)"
"chameleon-HTML,10.0,500","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,10.0,600","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,10.0,700","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,10.0,800","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,10.0,900","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,10.0,1000","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,10.0,2000","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,10.0,3000","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,10.0,4000","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,10.0,5000","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,10.0,6000","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,10.0,7000","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,10.0,8000","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,10.0,9000","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,20.0,0","(16, 4, 2, 2.0, 43.41638248676838)"
"chameleon-HTML,20.0,100","(20, 8, 24, 2.2, 150.9752710499435)"
"chameleon-HTML,20.0,200","(24, 16, 48, 2.2, 243.52224931315786)"
"chameleon-HTML,20.0,300","(24, 28, 24, 1.8, 352.9420482628981)"
"chameleon-HTML,20.0,400","(16, 32, 12, 2.3, 432.0271808068292)"
"chameleon-HTML,20.0,500","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,20.0,600","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,20.0,700","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,20.0,800","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,20.0,900","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,20.0,1000","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,20.0,2000","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,20.0,3000","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,20.0,4000","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,20.0,5000","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,20.0,6000","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,20.0,7000","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,20.0,8000","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,20.0,9000","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,30.0,0","(16, 4, 2, 2.0, 43.41638248676838)"
"chameleon-HTML,30.0,100","(20, 8, 24, 2.2, 150.9752710499435)"
"chameleon-HTML,30.0,200","(24, 16, 48, 2.2, 243.52224931315786)"
"chameleon-HTML,30.0,300","(24, 28, 24, 1.8, 352.9420482628981)"
"chameleon-HTML,30.0,400","(16, 32, 12, 2.3, 432.0271808068292)"
"chameleon-HTML,30.0,500","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,30.0,600","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,30.0,700","(20, 32, 16, 2.3, 504.0559707)"
"chameleon-HTML,30.0,800","(20, 32, 16, 2.3, 504.0559707)"
